driverId,circuitId,lap,statusId,position_lap,driver_name
847,14,7,1,3,George Russell
1,77,8,1,7,Lewis Hamilton
815,13,6,1,2,Sergio Pérez
825,4,20,11,13,Kevin Magnussen
839,32,21,11,9,Esteban Ocon
858,1,23,4,15,Logan Sargeant
839,18,71,1,8,Esteban Ocon
844,7,50,1,7,Charles Leclerc
849,73,50,11,15,Nicholas Latifi
846,77,49,1,17,Lando Norris
852,13,25,1,15,Yuki Tsunoda
856,77,9,1,15,Nyck de Vries
842,7,3,1,13,Pierre Gasly
815,79,41,1,4,Sergio Pérez
840,34,23,1,10,Lance Stroll
832,1,36,1,4,Carlos Sainz
832,13,18,130,18,Carlos Sainz
842,4,11,11,17,Pierre Gasly
830,7,17,1,1,Max Verstappen
846,24,32,1,7,Lando Norris
817,34,53,1,9,Daniel Ricciardo
855,7,64,11,16,Guanyu Zhou
830,70,24,1,1,Max Verstappen
848,11,43,11,12,Alexander Albon
830,9,26,1,8,Max Verstappen
20,7,12,1,16,Sebastian Vettel
852,11,43,12,19,Yuki Tsunoda
852,13,6,1,6,Yuki Tsunoda
830,73,16,1,1,Max Verstappen
848,4,7,11,17,Alexander Albon
20,69,15,1,4,Sebastian Vettel
848,13,42,1,10,Alexander Albon
20,4,33,11,9,Sebastian Vettel
852,73,24,1,12,Yuki Tsunoda
1,70,24,1,5,Lewis Hamilton
844,6,19,1,6,Charles Leclerc
840,9,8,1,15,Lance Stroll
847,7,70,1,4,George Russell
847,11,1,1,1,George Russell
815,7,57,1,6,Sergio Pérez
1,39,6,1,4,Lewis Hamilton
855,6,6,11,19,Guanyu Zhou
1,70,62,1,3,Lewis Hamilton
854,15,36,11,11,Mick Schumacher
20,79,38,4,15,Sebastian Vettel
854,18,64,1,13,Mick Schumacher
854,18,40,1,10,Mick Schumacher
822,79,54,1,13,Valtteri Bottas
840,11,31,11,9,Lance Stroll
844,1,51,1,1,Charles Leclerc
839,11,52,11,9,Esteban Ocon
855,13,19,1,14,Guanyu Zhou
846,11,3,1,4,Lando Norris
855,32,32,11,11,Guanyu Zhou
842,1,57,1,10,Pierre Gasly
840,18,23,1,10,Lance Stroll
842,1,36,1,14,Pierre Gasly
807,7,55,11,15,Nico Hülkenberg
815,73,34,1,1,Sergio Pérez
855,73,11,9,15,Guanyu Zhou
848,70,44,11,15,Alexander Albon
854,21,9,11,16,Mick Schumacher
839,7,44,1,9,Esteban Ocon
855,70,37,11,13,Guanyu Zhou
1,1,35,1,2,Lewis Hamilton
1,22,28,1,5,Lewis Hamilton
855,22,13,1,17,Guanyu Zhou
832,70,55,131,3,Carlos Sainz
815,22,9,1,4,Sergio Pérez
832,7,56,1,2,Carlos Sainz
839,79,17,1,10,Esteban Ocon
842,15,27,1,7,Pierre Gasly
857,70,60,11,19,Oscar Piastri
825,7,58,1,16,Kevin Magnussen
852,11,64,11,16,Yuki Tsunoda
842,4,50,1,11,Pierre Gasly
817,32,46,11,12,Daniel Ricciardo
4,1,12,11,10,Fernando Alonso
858,9,6,1,15,Logan Sargeant
852,6,49,12,9,Yuki Tsunoda
856,70,41,11,17,Nyck de Vries
815,79,36,1,4,Sergio Pérez
852,4,57,1,9,Yuki Tsunoda
840,77,16,5,10,Lance Stroll
856,70,28,11,16,Nyck de Vries
847,11,13,1,10,George Russell
848,79,31,1,16,Alexander Albon
830,6,64,1,1,Max Verstappen
832,1,43,1,4,Carlos Sainz
4,18,58,1,9,Fernando Alonso
840,79,9,1,18,Lance Stroll
832,77,18,1,6,Carlos Sainz
1,1,12,1,4,Lewis Hamilton
855,39,18,1,14,Guanyu Zhou
849,39,59,11,18,Nicholas Latifi
1,4,61,1,4,Lewis Hamilton
858,70,32,11,13,Logan Sargeant
822,6,37,11,13,Valtteri Bottas
840,70,17,1,15,Lance Stroll
848,4,13,12,18,Alexander Albon
852,7,17,3,15,Yuki Tsunoda
844,79,5,1,1,Charles Leclerc
840,70,26,11,5,Lance Stroll
839,4,47,1,7,Esteban Ocon
840,15,11,1,11,Lance Stroll
839,18,63,1,8,Esteban Ocon
825,15,59,1,12,Kevin Magnussen
847,70,17,1,11,George Russell
855,6,1,11,18,Guanyu Zhou
825,11,4,11,10,Kevin Magnussen
848,4,18,11,19,Alexander Albon
807,1,10,1,7,Nico Hülkenberg
4,7,44,1,2,Fernando Alonso
846,34,37,1,7,Lando Norris
832,79,15,1,4,Carlos Sainz
847,22,22,1,8,George Russell
4,39,28,1,9,Fernando Alonso
840,4,35,11,15,Lance Stroll
830,6,59,1,3,Max Verstappen
4,73,20,1,4,Fernando Alonso
844,4,10,101,1,Charles Leclerc
815,15,59,1,1,Sergio Pérez
855,11,61,11,17,Guanyu Zhou
830,6,2,1,4,Max Verstappen
839,7,56,1,8,Esteban Ocon
852,77,8,1,13,Yuki Tsunoda
822,9,1,6,9,Valtteri Bottas
815,73,40,1,1,Sergio Pérez
825,1,15,3,15,Kevin Magnussen
832,34,2,1,16,Carlos Sainz
844,7,66,1,5,Charles Leclerc
858,11,6,31,17,Logan Sargeant
854,21,50,11,17,Mick Schumacher
817,3,54,1,16,Daniel Ricciardo
852,3,15,1,12,Yuki Tsunoda
832,70,18,1,5,Carlos Sainz
848,7,63,1,13,Alexander Albon
847,79,35,1,5,George Russell
855,69,29,1,17,Guanyu Zhou
822,9,9,6,11,Valtteri Bottas
832,3,20,1,4,Carlos Sainz
825,39,64,1,15,Kevin Magnussen
840,32,11,11,15,Lance Stroll
844,77,6,1,2,Charles Leclerc
847,11,4,1,13,George Russell
822,77,6,11,15,Valtteri Bottas
825,9,43,1,10,Kevin Magnussen
830,7,18,1,2,Max Verstappen
856,3,22,11,14,Nyck de Vries
825,7,34,11,12,Kevin Magnussen
849,18,33,1,18,Nicholas Latifi
852,4,52,11,9,Yuki Tsunoda
840,15,20,1,11,Lance Stroll
846,32,38,11,14,Lando Norris
822,6,9,1,10,Valtteri Bottas
840,1,21,1,6,Lance Stroll
20,24,37,1,13,Sebastian Vettel
815,3,4,32,5,Sergio Pérez
1,1,9,1,1,Lewis Hamilton
839,77,7,1,6,Esteban Ocon
840,15,43,1,6,Lance Stroll
840,1,1,1,7,Lance Stroll
807,9,32,1,18,Nico Hülkenberg
839,3,27,1,9,Esteban Ocon
815,21,5,1,2,Sergio Pérez
855,14,11,1,10,Guanyu Zhou
1,34,18,1,1,Lewis Hamilton
846,6,30,11,10,Lando Norris
855,21,59,11,15,Guanyu Zhou
854,3,34,1,14,Mick Schumacher
846,79,46,1,16,Lando Norris
840,79,50,1,13,Lance Stroll
844,1,41,1,1,Charles Leclerc
1,1,33,1,5,Lewis Hamilton
807,1,35,1,7,Nico Hülkenberg
846,70,12,1,5,Lando Norris
840,79,34,1,10,Lance Stroll
842,6,19,1,7,Pierre Gasly
846,9,41,1,6,Lando Norris
842,15,19,1,8,Pierre Gasly
4,13,25,1,5,Fernando Alonso
815,21,18,1,3,Sergio Pérez
822,73,47,11,18,Valtteri Bottas
842,6,32,1,12,Pierre Gasly
817,79,40,1,16,Daniel Ricciardo
847,3,46,1,7,George Russell
817,11,25,11,18,Daniel Ricciardo
840,1,55,1,11,Lance Stroll
815,14,42,1,5,Sergio Pérez
807,11,15,11,9,Nico Hülkenberg
830,6,32,1,1,Max Verstappen
817,77,1,6,13,Daniel Ricciardo
857,79,44,11,19,Oscar Piastri
848,7,9,1,10,Alexander Albon
1,73,41,1,6,Lewis Hamilton
840,24,51,1,9,Lance Stroll
822,34,48,1,15,Valtteri Bottas
839,7,67,1,6,Esteban Ocon
848,1,42,1,7,Alexander Albon
849,1,39,11,17,Nicholas Latifi
842,21,16,11,13,Pierre Gasly
852,6,21,11,15,Yuki Tsunoda
815,15,46,1,1,Sergio Pérez
842,70,12,1,8,Pierre Gasly
840,77,15,5,10,Lance Stroll
854,11,69,11,15,Mick Schumacher
830,4,37,1,2,Max Verstappen
856,7,64,11,18,Nyck de Vries
822,7,14,1,8,Valtteri Bottas
854,32,15,11,18,Mick Schumacher
822,18,52,1,6,Valtteri Bottas
1,9,43,1,3,Lewis Hamilton
822,70,1,11,18,Valtteri Bottas
856,14,40,1,10,Nyck de Vries
842,7,29,1,13,Pierre Gasly
815,73,21,1,2,Sergio Pérez
1,69,23,1,2,Lewis Hamilton
844,9,14,1,2,Charles Leclerc
847,4,9,1,6,George Russell
847,77,1,1,6,George Russell
842,79,51,1,6,Pierre Gasly
852,70,16,11,8,Yuki Tsunoda
4,24,23,47,12,Fernando Alonso
856,77,7,1,18,Nyck de Vries
842,3,32,131,8,Pierre Gasly
817,69,51,1,16,Daniel Ricciardo
807,1,58,1,8,Nico Hülkenberg
840,11,45,11,8,Lance Stroll
4,7,10,1,3,Fernando Alonso
832,3,42,1,3,Carlos Sainz
847,3,2,1,7,George Russell
825,4,41,11,15,Kevin Magnussen
846,73,45,1,10,Lando Norris
856,79,50,1,18,Nyck de Vries
854,3,57,1,11,Mick Schumacher
815,11,30,1,5,Sergio Pérez
839,7,22,1,6,Esteban Ocon
840,7,16,1,14,Lance Stroll
830,24,42,1,1,Max Verstappen
852,69,41,1,12,Yuki Tsunoda
1,70,34,1,4,Lewis Hamilton
1,21,34,11,14,Lewis Hamilton
857,70,61,11,19,Oscar Piastri
830,32,64,1,1,Max Verstappen
807,77,34,1,14,Nico Hülkenberg
4,69,15,1,7,Fernando Alonso
848,70,27,1,10,Alexander Albon
832,3,19,1,3,Carlos Sainz
1,21,48,11,14,Lewis Hamilton
832,6,39,1,7,Carlos Sainz
815,4,25,1,4,Sergio Pérez
4,6,55,1,2,Fernando Alonso
825,79,24,33,14,Kevin Magnussen
844,21,25,1,3,Charles Leclerc
852,70,4,11,14,Yuki Tsunoda
840,39,20,1,9,Lance Stroll
807,7,36,11,14,Nico Hülkenberg
854,14,37,1,15,Mick Schumacher
817,32,30,11,10,Daniel Ricciardo
858,3,39,11,13,Logan Sargeant
1,11,59,1,4,Lewis Hamilton
830,77,13,1,3,Max Verstappen
822,21,45,1,6,Valtteri Bottas
844,6,15,1,6,Charles Leclerc
846,14,35,1,4,Lando Norris
852,1,5,11,11,Yuki Tsunoda
840,77,10,11,13,Lance Stroll
1,11,50,1,5,Lewis Hamilton
839,79,24,1,9,Esteban Ocon
830,4,49,1,1,Max Verstappen
846,11,28,1,2,Lando Norris
832,9,43,1,1,Carlos Sainz
832,9,45,1,1,Carlos Sainz
858,13,10,1,19,Logan Sargeant
840,3,47,1,6,Lance Stroll
830,3,53,1,1,Max Verstappen
849,14,18,11,19,Nicholas Latifi
854,3,9,1,15,Mick Schumacher
844,3,20,1,1,Charles Leclerc
846,15,18,1,5,Lando Norris
846,77,50,1,7,Lando Norris
822,39,28,5,15,Valtteri Bottas
846,7,21,1,9,Lando Norris
4,1,47,11,12,Fernando Alonso
825,39,29,1,18,Kevin Magnussen
848,7,65,1,7,Alexander Albon
817,39,23,1,18,Daniel Ricciardo
815,13,32,1,2,Sergio Pérez
842,32,47,11,15,Pierre Gasly
852,6,10,12,9,Yuki Tsunoda
822,6,16,1,10,Valtteri Bottas
832,18,18,1,11,Carlos Sainz
815,4,10,1,8,Sergio Pérez
815,34,27,1,3,Sergio Pérez
4,9,28,1,5,Fernando Alonso
4,4,14,11,12,Fernando Alonso
4,4,6,1,6,Fernando Alonso
822,9,19,6,9,Valtteri Bottas
815,79,2,1,1,Sergio Pérez
4,1,38,11,6,Fernando Alonso
842,21,61,11,13,Pierre Gasly
842,7,56,1,13,Pierre Gasly
1,6,56,1,8,Lewis Hamilton
858,13,39,1,18,Logan Sargeant
840,11,9,11,11,Lance Stroll
842,3,29,1,14,Pierre Gasly
849,22,23,1,8,Nicholas Latifi
4,32,47,5,7,Fernando Alonso
852,18,49,11,16,Yuki Tsunoda
20,73,38,1,6,Sebastian Vettel
830,73,4,1,3,Max Verstappen
840,70,48,11,12,Lance Stroll
815,7,16,1,6,Sergio Pérez
